Time,Age,Gender,Sentiment,Language,Location,Retweets,Likes,Comments,Keywords
2023-08-19 20:23:53.516758379,33,Male,Negative,Chinese,UK,12,46,22,"hospital, public health, flu, polio"
2023-08-19 20:46:13.386693346,25,Female,Negative,German,Canada,28,12,9,"mRNA, efficacy, measles, hoax"
2023-08-19 21:08:33.256628314,27,Non-binary,Positive,English,Australia,20,12,24,"Moderna, WHO"
2023-08-19 21:30:53.126563281,67,Non-binary,Positive,French,USA,8,8,61,"Pfizer, measles"
2023-08-19 21:53:12.996498249,22,Non-binary,Positive,English,Germany,12,16,10,"conspiracy, hospital"
2023-08-19 22:15:32.866433216,54,Female,Positive,Chinese,USA,15,15,17,"WHO, hoax"
2023-08-19 22:37:52.736368184,18,Female,Positive,Chinese,USA,19,26,5,"community, data, conspiracy, trial"
2023-08-19 23:00:12.606303151,61,Non-binary,Positive,English,USA,51,22,17,"community, immunity"
2023-08-19 23:22:32.476238119,45,Non-binary,Positive,English,USA,22,11,27,"trust, measles"
2023-08-19 23:44:52.346173086,42,Male,Positive,English,USA,13,16,28,"data, community"
2023-08-20 00:07:12.216108054,25,Male,Positive,English,Germany,22,16,20,"hospital, public health, community"
2023-08-20 00:29:32.086043021,57,Male,Positive,French,USA,16,8,31,"vaccine, community, health"
2023-08-20 00:51:51.955977988,15,Non-binary,Positive,English,USA,23,12,71,"WHO, health, trial, hospital"
2023-08-20 01:14:11.825912956,63,Non-binary,Negative,English,USA,26,13,47,"hoax, flu, safe, trial"
2023-08-20 01:36:31.695847923,61,Non-binary,Negative,English,Australia,36,41,15,"Pfizer, COVID, trial"
2023-08-20 01:58:51.565782891,66,Male,Positive,Chinese,India,19,22,9,"trust, conspiracy, booster, vaccine"
2023-08-20 02:21:11.435717858,52,Female,Positive,Spanish,USA,45,27,16,"hospital, Pfizer"
2023-08-20 02:43:31.305652826,38,Non-binary,Positive,English,USA,31,9,12,"community, efficacy"
2023-08-20 03:05:51.175587793,68,Female,Negative,English,USA,14,36,25,"Moderna, side effects, measles, microchip"
2023-08-20 03:28:11.045522761,61,Female,Negative,Chinese,USA,60,38,11,"hoax, side effects, safe, conspiracy"
2023-08-20 03:50:30.915457728,45,Female,Positive,French,USA,23,7,19,"data, booster, science, safe"
2023-08-20 04:12:50.785392696,55,Male,Negative,English,UK,13,14,30,"side effects, mRNA, hoax"
2023-08-20 04:35:10.655327663,60,Female,Positive,English,USA,45,25,19,"trust, safe"
2023-08-20 04:57:30.525262631,64,Non-binary,Positive,English,UK,56,27,12,"public health, data, booster, polio"
2023-08-20 05:19:50.395197598,40,Male,Negative,English,USA,19,14,36,"trust, microchip, WHO, public health"
2023-08-20 05:42:10.265132566,63,Non-binary,Negative,English,Germany,15,17,7,"trust, WHO, flu"
2023-08-20 06:04:30.135067533,64,Non-binary,Negative,German,Germany,18,14,17,"public health, immunity, vaccine"
2023-08-20 06:26:50.005002501,19,Male,Negative,English,UK,28,21,19,"microchip, COVID"
2023-08-20 06:49:09.874937468,34,Non-binary,Positive,French,USA,38,36,20,"Moderna, flu, hospital"
2023-08-20 07:11:29.744872436,66,Non-binary,Negative,English,USA,26,13,21,"conspiracy, public health, hoax, mRNA"
2023-08-20 07:33:49.614807403,55,Male,Positive,Spanish,UK,21,33,27,"health, mRNA"
2023-08-20 07:56:09.484742371,25,Non-binary,Negative,Spanish,Australia,42,13,19,"community, WHO"
2023-08-20 08:18:29.354677338,68,Female,Positive,English,UK,17,13,16,"polio, flu"
2023-08-20 08:40:49.224612306,47,Non-binary,Negative,English,India,33,30,16,"trust, health"
2023-08-20 09:03:09.094547273,64,Female,Positive,Spanish,Germany,17,31,14,"trust, conspiracy, science"
2023-08-20 09:25:28.964482241,52,Non-binary,Negative,English,USA,24,30,29,"hoax, microchip, data, safe"
2023-08-20 09:47:48.834417208,41,Male,Positive,English,UK,18,10,14,"side effects, WHO, data"
2023-08-20 10:10:08.704352176,48,Male,Negative,English,USA,19,15,30,"community, health, WHO"
2023-08-20 10:32:28.574287143,29,Non-binary,Positive,Chinese,USA,16,30,20,"flu, trust, conspiracy"
2023-08-20 10:54:48.444222111,46,Male,Positive,English,UK,39,20,15,"community, conspiracy, trial"
2023-08-20 11:17:08.314157078,35,Non-binary,Positive,French,USA,13,11,27,"trial, Moderna, efficacy, hoax"
2023-08-20 11:39:28.184092046,60,Male,Positive,English,India,13,25,13,"data, flu"
2023-08-20 12:01:48.054027013,19,Female,Negative,French,USA,58,14,27,"safe, measles, COVID"
2023-08-20 12:24:07.923961980,20,Non-binary,Positive,English,UK,32,49,22,"efficacy, polio, flu, measles"
2023-08-20 12:46:27.793896948,52,Female,Negative,German,Canada,6,43,14,"COVID, trial"
2023-08-20 13:08:47.663831915,36,Female,Positive,English,Canada,15,27,26,"public health, booster, efficacy, trust"
2023-08-20 13:31:07.533766883,32,Non-binary,Positive,Spanish,USA,8,39,26,"trial, booster, community"
2023-08-20 13:53:27.403701850,28,Female,Negative,Spanish,India,12,20,35,"polio, WHO, vaccine"
2023-08-20 14:15:47.273636818,24,Non-binary,Negative,English,UK,4,29,32,"vaccine, hoax, booster"
2023-08-20 14:38:07.143571785,60,Female,Positive,English,UK,18,42,25,"Moderna, community"
2023-08-20 15:00:27.013506753,27,Non-binary,Positive,English,USA,11,22,11,"COVID, health"
2023-08-20 15:22:46.883441720,45,Non-binary,Negative,English,UK,20,17,68,"trust, immunity, science"
2023-08-20 15:45:06.753376688,44,Male,Positive,German,India,8,8,9,"COVID, WHO, health, vaccine"
2023-08-20 16:07:26.623311655,17,Non-binary,Negative,English,Canada,20,19,32,"community, trust, measles, efficacy"
2023-08-20 16:29:46.493246623,44,Non-binary,Negative,English,India,16,30,24,"COVID, trial"
2023-08-20 16:52:06.363181590,20,Female,Negative,Spanish,UK,42,32,11,"Pfizer, science, Moderna"
2023-08-20 17:14:26.233116558,43,Non-binary,Positive,English,USA,40,25,18,"community, science, data, hoax"
2023-08-20 17:36:46.103051525,22,Male,Negative,English,USA,29,15,19,"health, hospital, booster, measles"
2023-08-20 17:59:05.972986493,58,Female,Positive,English,USA,17,7,38,"Pfizer, flu, measles"
2023-08-20 18:21:25.842921460,59,Female,Positive,Chinese,Canada,54,15,14,"WHO, vaccine, health"
2023-08-20 18:43:45.712856428,57,Male,Positive,German,Australia,9,17,17,"trial, safe, community"
2023-08-20 19:06:05.582791395,58,Female,Positive,German,USA,9,17,6,"Moderna, data"
2023-08-20 19:28:25.452726363,47,Female,Negative,English,UK,19,27,47,"immunity, side effects, COVID, health"
2023-08-20 19:50:45.322661330,31,Female,Negative,French,UK,61,54,11,"WHO, health, flu"
2023-08-20 20:13:05.192596298,62,Female,Negative,English,UK,18,21,23,"Moderna, health, microchip, immunity"
2023-08-20 20:35:25.062531265,25,Male,Positive,English,USA,18,18,19,"polio, hoax, vaccine, mRNA"
2023-08-20 20:57:44.932466233,27,Male,Positive,English,USA,9,17,19,"science, conspiracy, polio, data"
2023-08-20 21:20:04.802401200,64,Female,Positive,English,USA,32,21,30,"flu, microchip, Pfizer"
2023-08-20 21:42:24.672336168,25,Female,Negative,English,USA,32,13,46,"public health, flu"
2023-08-20 22:04:44.542271135,45,Male,Positive,English,USA,29,21,22,"polio, vaccine, microchip"
2023-08-20 22:27:04.412206103,42,Male,Negative,English,USA,14,25,27,"Pfizer, immunity, science, community"
2023-08-20 22:49:24.282141070,58,Male,Positive,English,Canada,14,22,23,"health, polio"
2023-08-20 23:11:44.152076038,20,Female,Positive,Spanish,USA,10,25,33,"booster, trial, trust, mRNA"
2023-08-20 23:34:04.022011005,55,Female,Negative,English,Germany,20,24,15,"side effects, conspiracy, public health"
2023-08-20 23:56:23.891945972,30,Non-binary,Positive,Spanish,USA,11,8,34,"side effects, public health"
2023-08-21 00:18:43.761880940,18,Male,Negative,English,USA,11,27,34,"science, data, booster, measles"
2023-08-21 00:41:03.631815907,49,Female,Negative,French,USA,16,14,34,"science, COVID, conspiracy"
2023-08-21 01:03:23.501750875,62,Male,Positive,English,USA,15,11,14,"hoax, WHO"
2023-08-21 01:25:43.371685842,40,Female,Positive,English,India,15,11,18,"booster, public health"
2023-08-21 01:48:03.241620810,26,Male,Positive,English,USA,25,24,22,"side effects, Moderna, Pfizer"
2023-08-21 02:10:23.111555777,25,Female,Negative,Spanish,Germany,20,17,10,"conspiracy, community, WHO, COVID"
2023-08-21 02:32:42.981490745,51,Non-binary,Positive,French,India,17,8,44,"efficacy, vaccine, data"
2023-08-21 02:55:02.851425712,39,Non-binary,Positive,English,UK,22,25,19,"booster, measles, flu, efficacy"
2023-08-21 03:17:22.721360680,32,Male,Positive,English,UK,12,9,23,"COVID, immunity"
2023-08-21 03:39:42.591295647,33,Female,Negative,German,Canada,21,21,15,"public health, measles, Moderna"
2023-08-21 04:02:02.461230615,37,Female,Positive,Spanish,USA,21,22,10,"WHO, health"
2023-08-21 04:24:22.331165582,69,Male,Negative,English,Canada,9,31,14,"hospital, safe, microchip, booster"
2023-08-21 04:46:42.201100550,52,Female,Negative,English,USA,33,48,22,"health, COVID, data, conspiracy"
2023-08-21 05:09:02.071035517,68,Male,Positive,English,USA,12,10,28,"data, trust, side effects, measles"
2023-08-21 05:31:21.940970485,32,Female,Positive,Spanish,UK,21,19,21,"trust, conspiracy"
2023-08-21 05:53:41.810905452,40,Male,Negative,English,UK,35,17,23,"side effects, safe"
2023-08-21 06:16:01.680840420,20,Female,Positive,Chinese,India,31,24,16,"data, science, WHO, trust"
2023-08-21 06:38:21.550775387,18,Male,Negative,English,USA,20,22,25,"hospital, safe"
2023-08-21 07:00:41.420710355,58,Female,Positive,English,India,16,16,42,"side effects, immunity, polio, measles"
2023-08-21 07:23:01.290645322,65,Non-binary,Positive,English,USA,32,16,28,"measles, COVID"
2023-08-21 07:45:21.160580290,43,Female,Negative,German,USA,28,11,30,"hoax, science"
2023-08-21 08:07:41.030515257,48,Male,Positive,French,USA,14,32,23,"science, flu"
2023-08-21 08:30:00.900450225,31,Non-binary,Positive,English,UK,13,25,9,"efficacy, community, data, Moderna"
2023-08-21 08:52:20.770385192,57,Female,Positive,Spanish,USA,7,31,11,"WHO, community, hoax"
2023-08-21 09:14:40.640320160,57,Non-binary,Positive,English,UK,21,17,25,"hospital, measles, health"
2023-08-21 09:37:00.510255127,67,Female,Positive,English,India,19,14,19,"Pfizer, data, community"
2023-08-21 09:59:20.380190095,30,Non-binary,Positive,English,UK,35,11,25,"health, WHO, trust, mRNA"
2023-08-21 10:21:40.250125062,16,Male,Negative,English,UK,24,24,46,"data, immunity"
2023-08-21 10:44:00.120060030,48,Female,Positive,English,India,39,11,28,"science, booster"
2023-08-21 11:06:19.989994997,69,Female,Negative,German,Australia,14,50,37,"community, immunity, mRNA"
2023-08-21 11:28:39.859929964,22,Male,Positive,English,UK,35,10,21,"polio, side effects, WHO, trust"
2023-08-21 11:50:59.729864932,27,Non-binary,Negative,Chinese,USA,15,23,13,"measles, science, booster, COVID"
2023-08-21 12:13:19.599799899,56,Male,Positive,English,India,29,43,19,"flu, public health"
2023-08-21 12:35:39.469734867,22,Male,Negative,Spanish,UK,9,27,13,"vaccine, community, data"
2023-08-21 12:57:59.339669834,44,Non-binary,Positive,English,USA,22,21,43,"polio, measles, Moderna"
2023-08-21 13:20:19.209604802,46,Male,Positive,English,USA,7,12,29,"side effects, science"
2023-08-21 13:42:39.079539769,50,Female,Positive,English,India,17,10,26,"mRNA, efficacy, side effects, Moderna"
2023-08-21 14:04:58.949474737,61,Female,Positive,English,USA,25,29,37,"side effects, measles, flu, safe"
2023-08-21 14:27:18.819409704,44,Female,Positive,Spanish,Germany,15,42,7,"efficacy, conspiracy, booster"
2023-08-21 14:49:38.689344672,15,Male,Positive,English,USA,11,16,26,"WHO, community"
2023-08-21 15:11:58.559279639,57,Female,Negative,French,Australia,30,11,10,"efficacy, hospital, polio, public health"
2023-08-21 15:34:18.429214607,53,Female,Positive,English,USA,19,5,20,"polio, WHO, mRNA, hoax"
2023-08-21 15:56:38.299149574,31,Female,Positive,English,UK,15,12,17,"WHO, Pfizer, safe, vaccine"
2023-08-21 16:18:58.169084542,34,Female,Positive,English,India,20,18,27,"vaccine, conspiracy, WHO"
2023-08-21 16:41:18.039019509,38,Female,Negative,German,UK,75,44,22,"health, public health, measles, WHO"
2023-08-21 17:03:37.908954477,64,Female,Positive,Spanish,UK,35,28,39,"community, science"
2023-08-21 17:25:57.778889444,36,Male,Positive,English,USA,35,23,14,"health, data"
2023-08-21 17:48:17.648824412,43,Female,Positive,English,USA,24,16,28,"public health, conspiracy, Pfizer"
2023-08-21 18:10:37.518759379,36,Female,Negative,English,USA,21,15,21,"Pfizer, COVID"
2023-08-21 18:32:57.388694347,58,Non-binary,Negative,Chinese,Canada,6,40,8,"mRNA, measles, flu, Moderna"
2023-08-21 18:55:17.258629314,23,Male,Positive,Spanish,USA,14,22,12,"health, conspiracy, hoax, flu"
2023-08-21 19:17:37.128564282,51,Male,Negative,English,USA,15,7,18,"side effects, trial"
2023-08-21 19:39:56.998499249,24,Male,Negative,English,UK,7,14,35,"community, COVID"
2023-08-21 20:02:16.868434217,50,Male,Positive,English,Canada,11,13,25,"mRNA, measles, Moderna"
2023-08-21 20:24:36.738369184,51,Female,Negative,Chinese,Australia,7,15,11,"trust, science, WHO, COVID"
2023-08-21 20:46:56.608304152,42,Female,Positive,English,USA,19,26,18,"Moderna, booster, Pfizer, vaccine"
2023-08-21 21:09:16.478239119,42,Non-binary,Positive,Spanish,USA,30,19,55,"science, Pfizer, WHO"
2023-08-21 21:31:36.348174087,56,Non-binary,Positive,English,Germany,34,19,21,"science, Pfizer, safe, immunity"
2023-08-21 21:53:56.218109054,57,Male,Positive,Spanish,USA,24,38,17,"health, immunity, measles"
2023-08-21 22:16:16.088044021,35,Non-binary,Positive,French,India,12,14,25,"microchip, trust, Pfizer, mRNA"
2023-08-21 22:38:35.957978989,38,Non-binary,Negative,Spanish,India,7,51,29,"conspiracy, polio"
2023-08-21 23:00:55.827913956,56,Male,Positive,Spanish,Australia,8,14,15,"health, booster"
2023-08-21 23:23:15.697848924,54,Male,Positive,German,USA,10,21,25,"efficacy, booster, COVID, polio"
2023-08-21 23:45:35.567783891,16,Non-binary,Positive,English,India,12,17,17,"Pfizer, flu, booster, trial"
2023-08-22 00:07:55.437718859,69,Female,Negative,English,Australia,18,21,28,"immunity, trust, measles, trial"
2023-08-22 00:30:15.307653826,22,Non-binary,Positive,English,UK,12,25,21,"Pfizer, flu, hoax, science"
2023-08-22 00:52:35.177588794,62,Non-binary,Positive,Chinese,USA,23,24,25,"immunity, hoax, measles"
2023-08-22 01:14:55.047523761,41,Female,Positive,English,USA,17,13,13,"vaccine, mRNA, science"
2023-08-22 01:37:14.917458729,36,Female,Positive,Spanish,USA,20,11,13,"community, measles, health"
2023-08-22 01:59:34.787393696,51,Male,Negative,Spanish,UK,35,70,32,"measles, vaccine"
2023-08-22 02:21:54.657328664,41,Male,Negative,English,UK,11,15,19,"public health, safe, polio"
2023-08-22 02:44:14.527263631,43,Non-binary,Positive,English,USA,24,28,23,"public health, vaccine"
2023-08-22 03:06:34.397198599,17,Female,Negative,English,UK,19,8,17,"side effects, trust, data, booster"
2023-08-22 03:28:54.267133566,58,Male,Positive,English,USA,17,17,31,"hospital, vaccine"
2023-08-22 03:51:14.137068534,27,Non-binary,Negative,English,Canada,31,18,14,"hospital, conspiracy, science"
2023-08-22 04:13:34.007003501,59,Female,Positive,English,Germany,31,25,18,"WHO, trust"
2023-08-22 04:35:53.876938469,24,Non-binary,Positive,German,USA,12,5,29,"conspiracy, measles"
2023-08-22 04:58:13.746873436,50,Male,Positive,Chinese,USA,18,21,36,"data, vaccine, Moderna, side effects"
2023-08-22 05:20:33.616808404,23,Male,Negative,English,USA,23,11,15,"WHO, mRNA"
2023-08-22 05:42:53.486743371,68,Female,Positive,English,Canada,17,23,53,"microchip, health, flu"
2023-08-22 06:05:13.356678339,69,Non-binary,Positive,English,Australia,26,11,23,"COVID, trial"
2023-08-22 06:27:33.226613306,41,Female,Positive,Spanish,Germany,23,13,11,"vaccine, hoax"
2023-08-22 06:49:53.096548274,48,Male,Negative,French,USA,50,17,24,"science, polio"
2023-08-22 07:12:12.966483241,65,Male,Positive,English,Germany,9,11,16,"trial, efficacy, public health"
2023-08-22 07:34:32.836418209,15,Non-binary,Negative,English,USA,18,15,24,"vaccine, trial, booster, health"
2023-08-22 07:56:52.706353176,46,Non-binary,Negative,French,Canada,12,11,19,"WHO, conspiracy, science, public health"
2023-08-22 08:19:12.576288144,39,Non-binary,Positive,Spanish,USA,27,8,20,"side effects, measles, mRNA"
2023-08-22 08:41:32.446223111,43,Female,Negative,English,India,8,33,12,"side effects, trust, measles"
2023-08-22 09:03:52.316158079,21,Non-binary,Positive,Spanish,UK,23,10,32,"vaccine, measles, trust, health"
2023-08-22 09:26:12.186093046,63,Non-binary,Negative,English,Canada,14,18,11,"science, mRNA"
2023-08-22 09:48:32.056028013,17,Male,Positive,English,India,13,29,11,"microchip, immunity"
2023-08-22 10:10:51.925962981,34,Male,Negative,French,USA,9,14,24,"public health, side effects"
2023-08-22 10:33:11.795897948,34,Non-binary,Negative,French,USA,15,13,44,"trust, hoax, public health, immunity"
2023-08-22 10:55:31.665832916,67,Non-binary,Negative,English,India,34,22,16,"Pfizer, mRNA, data"
2023-08-22 11:17:51.535767883,44,Male,Negative,German,USA,19,35,28,"vaccine, Moderna"
2023-08-22 11:40:11.405702851,49,Non-binary,Positive,English,USA,27,11,34,"conspiracy, immunity"
2023-08-22 12:02:31.275637818,49,Female,Positive,French,UK,46,18,30,"safe, WHO, measles"
2023-08-22 12:24:51.145572786,63,Female,Negative,English,UK,22,8,17,"safe, booster"
2023-08-22 12:47:11.015507753,53,Female,Positive,German,USA,15,16,11,"COVID, flu, health, vaccine"
2023-08-22 13:09:30.885442721,41,Non-binary,Positive,German,USA,25,20,6,"Pfizer, measles"
2023-08-22 13:31:50.755377688,40,Male,Negative,English,USA,15,13,17,"trust, community, measles, health"
2023-08-22 13:54:10.625312656,28,Non-binary,Negative,German,UK,15,15,36,"side effects, health, Moderna"
2023-08-22 14:16:30.495247623,31,Non-binary,Negative,French,India,9,9,11,"community, conspiracy"
2023-08-22 14:38:50.365182591,32,Male,Positive,French,Germany,31,20,28,"hoax, booster, mRNA"
2023-08-22 15:01:10.235117558,59,Male,Negative,English,Canada,16,34,12,"measles, public health"
2023-08-22 15:23:30.105052526,66,Male,Positive,French,USA,22,11,21,"health, microchip"
2023-08-22 15:45:49.974987493,43,Female,Positive,German,Germany,11,14,28,"community, COVID, mRNA"
2023-08-22 16:08:09.844922461,34,Non-binary,Positive,English,UK,24,25,14,"efficacy, booster, microchip"
2023-08-22 16:30:29.714857428,67,Male,Negative,Chinese,USA,13,36,21,"flu, immunity, Moderna"
2023-08-22 16:52:49.584792396,41,Non-binary,Negative,English,Germany,18,9,16,"trial, vaccine"
2023-08-22 17:15:09.454727363,32,Female,Positive,English,Australia,31,18,28,"COVID, hospital, side effects, trust"
2023-08-22 17:37:29.324662331,18,Female,Negative,English,Australia,29,23,22,"booster, public health, safe"
2023-08-22 17:59:49.194597298,15,Male,Positive,English,Australia,19,19,20,"health, trial, safe"
2023-08-22 18:22:09.064532266,64,Male,Negative,Spanish,USA,8,5,43,"hoax, science"
2023-08-22 18:44:28.934467233,15,Non-binary,Negative,English,USA,89,25,27,"hoax, conspiracy, COVID"
2023-08-22 19:06:48.804402201,40,Male,Positive,Chinese,Canada,48,42,14,"safe, community"
2023-08-22 19:29:08.674337168,59,Non-binary,Negative,English,USA,28,21,19,"hoax, vaccine, measles, booster"
2023-08-22 19:51:28.544272136,34,Male,Negative,English,UK,13,11,19,"immunity, side effects"
2023-08-22 20:13:48.414207103,66,Non-binary,Positive,English,Australia,18,15,20,"WHO, public health, trust"
2023-08-22 20:36:08.284142071,37,Non-binary,Positive,English,Australia,15,48,70,"flu, immunity"
2023-08-22 20:58:28.154077038,24,Non-binary,Negative,German,UK,37,31,24,"trust, conspiracy"
2023-08-22 21:20:48.024012005,25,Non-binary,Negative,Spanish,Australia,22,27,7,"data, public health, measles, polio"
2023-08-22 21:43:07.893946973,55,Female,Negative,French,India,13,24,15,"community, COVID, safe"
2023-08-22 22:05:27.763881940,55,Non-binary,Negative,English,Canada,15,14,7,"booster, data, COVID"
2023-08-22 22:27:47.633816908,19,Male,Positive,English,USA,35,18,17,"community, mRNA, side effects, flu"
2023-08-22 22:50:07.503751875,15,Female,Negative,English,USA,44,19,7,"science, Moderna, COVID"
2023-08-22 23:12:27.373686843,31,Female,Positive,English,USA,43,26,12,"flu, trial, immunity"
2023-08-22 23:34:47.243621810,36,Non-binary,Positive,English,USA,29,42,9,"WHO, safe, COVID"
2023-08-22 23:57:07.113556778,48,Female,Positive,Spanish,USA,17,35,24,"Moderna, community, side effects"
2023-08-23 00:19:26.983491745,59,Non-binary,Positive,English,USA,3,9,20,"data, COVID, vaccine, WHO"
2023-08-23 00:41:46.853426713,55,Male,Positive,French,UK,23,22,23,"trust, hoax"
2023-08-23 01:04:06.723361680,43,Non-binary,Positive,English,Germany,20,29,19,"health, hoax, safe"
2023-08-23 01:26:26.593296648,18,Female,Negative,English,USA,21,27,10,"science, Pfizer, WHO"
2023-08-23 01:48:46.463231615,19,Male,Positive,Spanish,Australia,20,14,25,"COVID, trial"
2023-08-23 02:11:06.333166583,25,Non-binary,Positive,English,Canada,10,86,52,"safe, hoax"
2023-08-23 02:33:26.203101550,65,Male,Positive,German,USA,26,10,24,"efficacy, Moderna, safe, WHO"
2023-08-23 02:55:46.073036518,35,Male,Positive,Spanish,Germany,27,11,16,"science, safe, Moderna"
2023-08-23 03:18:05.942971485,49,Female,Positive,English,UK,28,22,9,"data, efficacy"
2023-08-23 03:40:25.812906453,26,Male,Positive,Chinese,USA,32,57,12,"booster, flu, public health, science"
2023-08-23 04:02:45.682841420,40,Female,Positive,English,Australia,27,13,25,"safe, hospital, polio"
2023-08-23 04:25:05.552776388,65,Male,Positive,English,USA,16,17,34,"hospital, polio, vaccine, mRNA"
2023-08-23 04:47:25.422711355,33,Non-binary,Positive,Spanish,Canada,19,34,22,"safe, community, health"
2023-08-23 05:09:45.292646323,59,Male,Positive,English,USA,21,19,29,"science, booster, trial"
2023-08-23 05:32:05.162581290,21,Non-binary,Positive,French,India,21,16,28,"hoax, polio, side effects"
2023-08-23 05:54:25.032516258,61,Non-binary,Negative,French,UK,33,26,25,"COVID, flu, safe"
2023-08-23 06:16:44.902451225,69,Male,Positive,Chinese,Canada,27,23,14,"immunity, WHO"
2023-08-23 06:39:04.772386193,21,Non-binary,Positive,English,USA,56,33,21,"hospital, efficacy, data, conspiracy"
2023-08-23 07:01:24.642321160,40,Male,Positive,English,Canada,60,38,13,"mRNA, health, efficacy"
2023-08-23 07:23:44.512256128,54,Male,Positive,French,Australia,20,23,20,"hospital, Pfizer, safe, hoax"
2023-08-23 07:46:04.382191095,19,Non-binary,Positive,English,UK,2,23,23,"science, immunity, flu, microchip"
2023-08-23 08:08:24.252126063,35,Non-binary,Positive,English,Canada,37,22,46,"Pfizer, microchip, WHO"
2023-08-23 08:30:44.122061030,28,Female,Positive,English,UK,15,25,10,"trust, safe, data, vaccine"
2023-08-23 08:53:03.991995997,18,Non-binary,Positive,English,India,13,20,25,"microchip, science, vaccine, trial"
2023-08-23 09:15:23.861930965,37,Female,Positive,English,UK,16,20,42,"measles, hoax, polio, trial"
2023-08-23 09:37:43.731865932,56,Non-binary,Negative,German,India,16,36,29,"Pfizer, WHO, booster"
2023-08-23 10:00:03.601800900,34,Male,Negative,German,India,27,42,30,"efficacy, Pfizer, data, booster"
2023-08-23 10:22:23.471735867,29,Non-binary,Negative,English,UK,9,9,26,"Moderna, safe, booster"
2023-08-23 10:44:43.341670835,64,Male,Negative,English,USA,11,20,38,"trial, community, health, data"
2023-08-23 11:07:03.211605802,66,Male,Positive,English,UK,23,14,11,"trust, science, community, data"
2023-08-23 11:29:23.081540770,59,Male,Positive,German,India,27,17,10,"efficacy, public health, microchip, conspiracy"
2023-08-23 11:51:42.951475737,43,Female,Positive,English,USA,27,24,20,"side effects, science, conspiracy, immunity"
2023-08-23 12:14:02.821410705,22,Non-binary,Positive,Spanish,UK,13,28,6,"COVID, trust, side effects, science"
2023-08-23 12:36:22.691345672,55,Male,Negative,English,India,12,18,37,"flu, immunity, Moderna"
2023-08-23 12:58:42.561280640,62,Male,Positive,Spanish,USA,15,7,36,"Pfizer, booster"
2023-08-23 13:21:02.431215607,33,Female,Negative,English,Canada,22,12,16,"health, community, science, public health"
2023-08-23 13:43:22.301150575,62,Non-binary,Positive,French,USA,42,31,16,"Pfizer, mRNA"
2023-08-23 14:05:42.171085542,53,Non-binary,Negative,English,USA,7,5,19,"hoax, hospital, efficacy, WHO"
2023-08-23 14:28:02.041020510,60,Female,Positive,Spanish,Australia,17,36,20,"community, health, WHO"
2023-08-23 14:50:21.910955477,42,Female,Positive,English,USA,10,26,21,"safe, health, data"
2023-08-23 15:12:41.780890445,60,Non-binary,Positive,Spanish,USA,8,38,26,"conspiracy, safe, WHO"
2023-08-23 15:35:01.650825412,41,Female,Positive,German,India,32,18,18,"Moderna, polio, booster, measles"
2023-08-23 15:57:21.520760380,18,Non-binary,Positive,English,USA,26,7,32,"microchip, WHO, data, booster"
2023-08-23 16:19:41.390695347,29,Non-binary,Positive,German,Germany,25,24,25,"vaccine, Moderna, measles, data"
2023-08-23 16:42:01.260630315,49,Male,Negative,English,Germany,31,37,14,"COVID, efficacy, hospital"
2023-08-23 17:04:21.130565282,51,Male,Positive,English,USA,15,31,39,"microchip, efficacy"
2023-08-23 17:26:41.000500250,15,Non-binary,Positive,English,USA,16,14,10,"Pfizer, hospital, trial, polio"
2023-08-23 17:49:00.870435217,17,Non-binary,Positive,English,Australia,59,20,19,"flu, efficacy, community, hospital"
2023-08-23 18:11:20.740370185,61,Non-binary,Negative,Spanish,UK,17,15,32,"efficacy, booster"
2023-08-23 18:33:40.610305152,38,Non-binary,Positive,French,USA,29,13,13,"booster, efficacy, immunity, data"
2023-08-23 18:56:00.480240120,41,Non-binary,Positive,English,Australia,20,32,23,"trust, hoax, mRNA"
2023-08-23 19:18:20.350175087,54,Non-binary,Positive,English,USA,7,11,26,"science, health, trust, trial"
2023-08-23 19:40:40.220110055,50,Female,Positive,French,India,7,12,13,"side effects, health"
2023-08-23 20:03:00.090045022,48,Non-binary,Negative,German,USA,15,11,19,"science, community, side effects, COVID"
2023-08-23 20:25:19.959979989,43,Female,Positive,English,USA,34,9,18,"Pfizer, science, COVID"
2023-08-23 20:47:39.829914957,38,Female,Positive,Chinese,USA,29,21,15,"health, flu, microchip, mRNA"
2023-08-23 21:09:59.699849924,38,Non-binary,Negative,English,Germany,31,35,63,"hospital, immunity"
2023-08-23 21:32:19.569784892,56,Non-binary,Positive,English,Canada,12,18,13,"health, trial"
2023-08-23 21:54:39.439719859,18,Female,Positive,French,India,45,9,33,"microchip, trial, community"
2023-08-23 22:16:59.309654827,17,Female,Positive,English,USA,12,30,16,"efficacy, immunity"
2023-08-23 22:39:19.179589794,48,Non-binary,Negative,English,USA,22,46,11,"trust, trial, vaccine, community"
2023-08-23 23:01:39.049524762,63,Non-binary,Positive,English,USA,19,14,21,"vaccine, immunity"
2023-08-23 23:23:58.919459729,37,Female,Negative,French,UK,18,15,27,"vaccine, trial"
2023-08-23 23:46:18.789394697,67,Female,Positive,French,UK,39,25,31,"immunity, hoax, flu, Moderna"
2023-08-24 00:08:38.659329664,66,Female,Positive,English,Canada,14,45,43,"side effects, vaccine, trial"
2023-08-24 00:30:58.529264632,37,Male,Positive,English,USA,10,15,87,"WHO, hoax, data, Moderna"
